ID;Estado;Cidade;Nome;Categoria;Endereco;Site;Fonte;Telefones;Emails;WhatsApp;Instagram;Facebook;LinkedIn;Distancia (km)
11561;SC;Laurentino;"Biomol: Home";OUTROS;"";https://www.biomollab.com.br/;serper;"55619825900,61982590016";"";"";"instagram.com/biomoldf";"facebook.com/biomoldf";"";175
11563;SC;Laurentino;"Exames | NEUROGENE";OUTROS;"";https://neurogene.com.br/site/exames/;serper;"4832230229,48998644498";"labneurogene@gmail.com";"";"instagram.com/labneurogene";"facebook.com/Labneurogene";"";175
11566;SC;Laurentino;"Laboratório Nossa Senhora de Fátima - Nosso melhor ...";OUTROS;"";https://www.laboratoriofatima.com.br/;serper;"";"";"";"";"facebook.com/LabNossaSenhoraDeFatima";"";175
11567;SC;Laurentino;"Exame Toxicológico - Laurentino-SC - LAB.ELISA- ...";OUTROS;"";https://www.sodretox.com.br/exame-toxicologico-laurentino-sc-labelisa-laurentinosc-cnh-empregado-clt-concurso-publico;serper;"08007778547";"";"";"instagram.com/sodrelaboratorio";"facebook.com/sodrelaboratorio";"";175
11570;SC;Laurentino;"Ficha Estabelecimento - Modulo Conjunto";OUTROS;"";https://cnes2.datasus.gov.br/Mod_Ambulatorial.asp?VCo_Unidade=4209508060231;serper;"42095080602";"";"";"";"";"";175
11572;PR;Piraquara;"Rodrigo dos Santos Andrade em Piraquara, PR - 46.079 ...";REPRODUCAO_HUMANA;"";https://www.econodata.com.br/consulta-empresa/46079135000195-rodrigo-dos-santos-andrade;serper;"46079135000";"";"";"";"";"";310
11573;PR;Piraquara;"Androlab Clínica de Reprodução Assistida, Tratamentos para ...";REPRODUCAO_HUMANA;"";https://www.androlab.com.br/;serper;"551934473700,55413352254,55419922898";"";"wa.me/5541992289824";"";"";"";310
11575;PR;Piraquara;"Feliccita – Instituto de Fertilidade – A Feliccità é um centro de ...";REPRODUCAO_HUMANA;"";https://feliccita.com.br/;serper;"55413334444";"contato@feliccita.com.br";"api.whatsapp.com/send?phone=554133344443,wa.me/554133344443";"instagram.com/feliccita.instituto";"";"";310
11576;PR;Piraquara;"Centro de Fertilidade Saab";REPRODUCAO_HUMANA;"";https://centrodefertilidade.com.br/;serper;"4133629023,4333222550,55419915855";"duvidas@centrodefertilidade.com.br";"api.whatsapp.com/send?phone=554199158554";"instagram.com/centrodefertilidade";"facebook.com/centrodefertilidade";"";310
11577;PR;Piraquara;"Dra. Fran Obara - Reprodução Humana";REPRODUCAO_HUMANA;"";https://drafranobara.com.br/;serper;"41992816648,55419281664";"";"api.whatsapp.com/send?phone=554192816648";"instagram.com/drafranobara";"facebook.com/drafranobara";"";310
11579;PR;Piraquara;"CITI Medicina Reprodutiva - Investigação e Tratamento da ...";OUTROS;"";https://www.citimedicinareprodutiva.com.br/;serper;"1129506999,11915169000";"";"";"instagram.com/citimedicinareprodutiva";"facebook.com/citimedicinareprodutiva";"linkedin.com/company/citimedicinareprodutiva";310
11580;PR;Piraquara;"Fertilização in vitro em Curitiba; Clínicas que fazem ...";REPRODUCAO_HUMANA;"";https://www.tribunapr.com.br/noticias/curitiba-regiao/fertilizacao-in-vitro-em-curitiba-clinicas-que-fazem-tratamento-para-engravidar/;serper;"55419683950";"";"";"";"facebook.com/policies,facebook.com/sharer";"";310
11581;PR;Piraquara;"Fertilização In Vitro - Curitiba";REPRODUCAO_HUMANA;"";https://centrodefertilidade.com.br/fertilizacao-in-vitro/;serper;"4133629023,4333222550,55419915855";"duvidas@centrodefertilidade.com.br";"api.whatsapp.com/send?phone=554199158554";"instagram.com/centrodefertilidade";"facebook.com/centrodefertilidade";"";310
11582;PR;Piraquara;"Fertivitro Centro de Reprodução Humana - Fertivitro";REPRODUCAO_HUMANA;"";https://fertivitro.com.br/;serper;"551143281367,551150819600,5511995466272";"";"wa.me/5511995466272";"instagram.com/fertivitro";"facebook.com/Fertivitro";"linkedin.com/company/fertivitro-centro-de-reproducao-humana";310
11583;PR;Piraquara;"Fertilização in Vitro FIV em Curitiba";REPRODUCAO_HUMANA;"";https://www.drapaulavieira.com.br/Fertilizacao-in-Vitro-FIV-em-Curitiba-10I;serper;"";"";"";"";"";"";310
11584;PR;Piraquara;"Embryo | Centro de Reprodução Humana";REPRODUCAO_HUMANA;"";https://www.embryo.med.br/web/;serper;"4132446461,4132449217,4135246461";"";"";"instagram.com/dr.marcelocequinel,instagram.com/drcesarcornel";"";"";310
11585;PR;Piraquara;"Centro Médico em Piraquara/Pr Clínica Multidisciplinar";OUTROS;"";https://clinicahumana.med.br/;serper;"22830697438,4130343535,55419851606";"contato@clinicahumana.med.br";"wa.me/5541985160635";"instagram.com/clinica.humana";"facebook.com/clinicahumanapiraquara";"";310
11586;PR;Piraquara;"Obstetra em Piraquara - PR | Valores Reduzidos";OUTROS;"";https://medprev.online/especialidades/obstetra-em-piraquara-pr/;serper;"";"";"";"";"";"";310
11587;PR;Piraquara;"Exames e Análises Clínicas | Citomed Laboratórios | Paraná";LABORATORIO_GENETICA;"";https://www.citomedpr.com.br/exames;serper;"4135890669,554135890669,5541991746004";"laboratorio.citomed@yahoo.com.br,laboratorio.citomed@yahoo.com.brPol";"";"";"";"";310
11589;PR;Piraquara;"Laboratorio Citomed - Piraquara 02 em Piraquara, PR";OUTROS;"";https://www.econodata.com.br/consulta-empresa/17894117000835-dg-laboratorio-de-analises-clinicas-ltda;serper;"17894117000,17894117001,62765802000";"";"";"";"";"";310
11590;PR;Piraquara;"Laboratórios";LABORATORIO_GENETICA;"";https://supri.ufpr.br/portfolio/prestacao-de-servicos/laboratorios/;serper;"";"parcerias@ufpr.br,portfolio@ufpr.br";"";"";"";"";310
11591;PR;Piraquara;"Os Especialistas em Exames de DNA de Piraquara";LABORATORIO_ANALISES;"";https://www.acessomedico.com.br/1200/especialidade/exames-de-dna/piraquara;serper;"55419987592";"";"api.whatsapp.com/send?phone=5541998759270";"instagram.com/guiaacessomedico";"facebook.com/guiaacessomedico";"linkedin.com/company/acesso-m";310
11592;PR;Piraquara;"Laboratorio Citomed em Piraquara, PR - 17.894.117/0001-69";OUTROS;"";https://www.econodata.com.br/consulta-empresa/17894117000169-dg-laboratorio-de-analises-clinicas-ltda;serper;"17894117000,17894117001,62765802000";"";"";"";"";"";310
11593;PR;Piraquara;"Vila Juliana - Piraquara";OUTROS;"";https://www.lanac.com.br/unidade/vila-juliana-piraquara/;serper;"55214130231";"privacidade@lanac.com.br";"";"instagram.com/clinicavacinne,instagram.com/lanac_laboratorio";"facebook.com/lanaccuritiba";"linkedin.com/company/lanac-laborat";310
11595;PR;Piraquara;"Lanac - Laboratório de Análises Clínicas - Mais de 30 anos ...";LABORATORIO_ANALISES;"";http://www.lanac.com.br/;serper;"55214130231";"privacidade@lanac.com.br";"";"instagram.com/clinicavacinne,instagram.com/lanac_laboratorio";"facebook.com/lanaccuritiba";"linkedin.com/company/lanac-laborat";310
11596;PR;Piraquara;"Genetika - Laboratório de Testes Genéticos e ...";OUTROS;"";https://genetika.com.br/;serper;"4133066838,55419871511";"sac@genetika.com.br";"api.whatsapp.com/send?phone=5541987151103";"instagram.com/laboratoriogenetika";"facebook.com/examesgeneticos";"linkedin.com/company/genetikalab";310
11597;PR;Piraquara;"VitaGene - Laboratório VitaGene - Exames Genéticos ...";OUTROS;"";https://www.vitagene.com.br/;serper;"4130195183,41992395082,55419923950";"atendimento@vitagene.com.br";"api.whatsapp.com/send?phone=5541992395082";"instagram.com/vitagene.matriz,instagram.com/vitagene.oficial";"facebook.com/vitagene.oficial";"";310
11598;PR;Piraquara;"DNA - GRATUITO - PATERNIDADE";LABORATORIO_GENETICA;"";https://mppr.mp.br/Noticia/DNA-GRATUITO-PATERNIDADE;serper;"";"";"";"instagram.com/MPParana";"facebook.com/MPParana";"";310
11599;PR;Piraquara;"Unimed Laboratório: Home";LABORATORIO_GENETICA;"";https://www.unimedlab.com.br/;serper;"4130215252";"UnidadesContatocontato@unimedlab.com.br";"";"";"";"";310
11600;PR;Piraquara;"Medprev Piraquara - PR | Consultas e Exames";OUTROS;"";https://medprev.online/unidade/piraquara/;serper;"";"";"";"";"";"";310
11601;PR;Piraquara;"Os melhores Bancos de Sêmen em Curitiba";REPRODUCAO_HUMANA;"";https://www.acessomedico.com.br/banco-de-semen/curitiba;serper;"55419987592";"";"api.whatsapp.com/send?phone=5541998759270";"instagram.com/guiaacessomedico";"facebook.com/guiaacessomedico";"linkedin.com/company/acesso-m";310
11602;PR;Piraquara;"Infertilidade | Androscience Laboratório | São Paulo";OUTROS;"";https://www.androscience.com.br/;serper;"10277038546,55119991955";"contato@androscience.com.br";"api.whatsapp.com/send?phone=5511999195526";"instagram.com/androscience.laboratorio";"facebook.com/Androscience";"linkedin.com/company/76520719";310
11603;PR;Piraquara;"SOBRE | Androlab";REPRODUCAO_HUMANA;"";https://www.androlab.com.br/sobre;serper;"55413352254,55419922898";"";"wa.me/5541992289824";"instagram.com/dra.anapossebom,instagram.com/dravivianescantamburlo";"";"";310
11604;PR;Piraquara;"Urologista UNIMED Piraquara - Dr Gino Pigatto";OUTROS;"";https://www.drginourologista.com.br/piraquara/especialidades/urologista-unimed;serper;"41992903008,41996445749";"contato@drginourologista.com.br";"";"instagram.com/drginourologista";"";"";310
11605;PR;Piraquara;"Urologista em Piraquara - PR | Valores Reduzidos";OUTROS;"";https://medprev.online/especialidades/urologista-em-piraquara-pr/;serper;"";"";"";"";"";"";310
11606;PR;Piraquara;"Laboratório Andrologia";LABORATORIO_ANDROLOGIA;"";https://androfert.com.br/laboratorio-andrologia/;serper;"551932958877";"";"";"";"";"";310
11607;PR;Piraquara;"Ciência | Androscience Laboratório";OUTROS;"";https://www.androscience.com.br/ci%C3%AAncia;serper;"10277038546,55119991955";"";"api.whatsapp.com/send?phone=5511999195526";"instagram.com/androscience.laboratorio";"facebook.com/Androscience";"linkedin.com/company/76520719";310
11608;PR;Piraquara;"Piraquara vai disponibilizar teste mais eficaz para a ...";OUTROS;"";https://piraquara.pr.gov.br/noticia/piraquara-vai-disponibilizar-teste-mais-eficaz-para-a-detec-o-da-tuberculose;serper;"4135903500";"prefeitura@piraquara.pr.gov.br";"";"instagram.com/piraquarapref";"facebook.com/piraquarapref";"";310
11611;PR;Piraquara;"Citomed Laboratórios Medicina diagnóstica e análises ...";OUTROS;"";https://www.citomedpr.com.br/;serper;"4135890669,554135890669,5541991746004";"laboratorio.citomed@yahoo.com.br,laboratorio.citomed@yahoo.com.brPol";"";"";"";"";310
11613;PR;Piraquara;"Agentes Comunitários de Saúde participaram ...";OUTROS;"";https://www.piraquara.pr.gov.br/noticia/agentes-comunit-rios-de-sa-de-participaram-de-aprimoramento-sobre-tuberculose;serper;"4135903500";"prefeitura@piraquara.pr.gov.br";"";"instagram.com/piraquarapref";"facebook.com/piraquarapref";"";310
11614;PR;Piraquara;"Identificação por biologia molecular";OUTROS;"";https://www.gentros.com.br/identificacao-biologia-molecular;serper;"19981108005,55199811080";"contatogeral.gentros@gentros.com.br";"";"";"";"";310
11615;PR;Piraquara;"Unimed Curitiba lança centro de diagnóstico genético ...";OUTROS;"";https://revistaampla.com.br/unimed-curitiba-lanca-centro-de-diagnostico-genetico-molecular-de-ponta/;serper;"";"assessoriadeimprensa@unimedpr.coop.br";"";"";"facebook.com/sharer.php";"linkedin.com/company/revista-ampla";310
11617;PR;Piraquara;"Unidade Piraquara";OUTROS;"";https://www.metrolab.com.br/unidade-piraquara/;serper;"4136563201,41999667277,55419873657";"metrolab@metrolab.com.br";"api.whatsapp.com/send?phone=5541987365721,wa.me/";"";"";"";310
11618;PR;Piraquara;"Piraquara-PR - METROLAB LABORATORIO DE ...";OUTROS;"";https://www.sodretox.com.br/exame-toxicologico-piraquara-pr-metrolab-laboratorio-de-analises-clinicas-piraquarapr-cnh-empregado-clt-concurso-publico;serper;"08007778547";"";"";"instagram.com/sodrelaboratorio";"facebook.com/sodrelaboratorio";"";310
11619;PR;Piraquara;"Unidades de Atendimento | Labcen Laboratório";OUTROS;"";https://labcen.com.br/unidades/;serper;"06031111111,20060310191,4136675268";"";"api.whatsapp.com/send?phone=554136675268";"instagram.com/labcen_lab";"facebook.com/labcen.laboratorio.pinhais";"";310
11620;PR;Piraquara;"Analises Clinicas Exames Laboratoriais em Piraquara - PR";OUTROS;"";https://www.valesaude.com.br/rede/exames/analises-clinicas-exames-laboratoriais/piraquara/pr/;serper;"55113003025";"";"wa.me/551130030256";"instagram.com/valesaudeoficial";"facebook.com/valesaudeoficial";"linkedin.com/company/valesaude";310
11622;PR;Piraquara;"LABORATORIO DE ANALISES CLINICAS PIRAQUARA ...";OUTROS;"";https://empresas.serasaexperian.com.br/consulta-gratis/LABORATORIO-DE-ANALISES-CLINICAS-PIRAQUARA-LTDA-ME-11459900000118;serper;"29397972722";"";"";"instagram.com/serasa_experian";"facebook.com/serasaexperian";"linkedin.com/company/serasaexperian";310
11624;RS;Cachoeirinha;"Unidade de Reprodução Humana";REPRODUCAO_HUMANA;"";https://www.ghc.com.br/default.asp?idMenu=cartacidadao&idSubMenu=7;serper;"";"";"";"instagram.com/comunicaghc";"facebook.com/grupohospitalarconceicao";"linkedin.com/company/grupo-hospitalar-concei";311
11625;RS;Cachoeirinha;"Humana Medicina Reprodutiva: Home";REPRODUCAO_HUMANA;"";https://humanamedicinareprodutiva.com.br/;serper;"55623946905,556239469050,6239469050";"";"api.whatsapp.com/send?phone=556239469050";"instagram.com/humanamedicinareprodutiva";"facebook.com/humanamedicinareprodutiva";"";311
11634;RS;Cachoeirinha;"Clínica Genesis – Reprodução Humana";REPRODUCAO_HUMANA;"";https://genesispf.com.br/;serper;"55549914020";"atendimento@genesispf.com.br";"wa.me/5554991402068";"instagram.com/clinicagenesispf";"facebook.com/genesispassofundo";"";311
11638;RS;Cachoeirinha;"CLÍNICA BIOFERT ::. A Clínica de Reprodução Humana";REPRODUCAO_HUMANA;"";https://www.clinicabiofert.com.br/;serper;"27998679521,55279969072,55279986795";"contato@clinicabiofert.com.br";"api.whatsapp.com/send?phone=5527996907265,api.whatsapp.com/send?phone=5527998679521";"instagram.com/clinicabiofert";"facebook.com/CLINICABIOFERT";"";311
11642;RS;Cachoeirinha;"Fêmina é referência em fertilização in vitro pelo SUS da ...";REPRODUCAO_HUMANA;"";https://www.ghc.com.br/noticia.aberta.asp?idRegistro=13413;serper;"";"";"";"instagram.com/comunicaghc";"facebook.com/grupohospitalarconceicao,facebook.com/sharer";"linkedin.com/company/grupo-hospitalar-concei";311
11643;RS;Cachoeirinha;"Dra. Andrea Nácul :: Clínica de Fertilidade – Medicina ...";OUTROS;"";https://andreanacul.com.br/;serper;"";"";"";"instagram.com/clinicandreanacul,instagram.com/p";"facebook.com/dra.andreanacul";"";311
11645;RS;Cachoeirinha;"Sobre | Androscience Laboratório";OUTROS;"";https://www.androscience.com.br/sobre;serper;"10277038546,55119991955";"";"api.whatsapp.com/send?phone=5511999195526";"instagram.com/androscience.laboratorio";"facebook.com/Androscience";"linkedin.com/company/76520719";311
11646;RS;Cachoeirinha;"Urologia em Cachoeirinha";OUTROS;"";https://centraldeconsultas.med.br/urologia-em-cachoeirinha/;serper;"5132271515,555132271515";"";"";"";"";"";311
11647;RS;Cachoeirinha;"Unidades Cachoeirinha";OUTROS;"";https://www.fontanalaboratorioclinico.com.br/unidades-cachoeirinha/;serper;"";"";"";"instagram.com/fontana.laboratorios";"facebook.com/fontanalaboratorioclinico";"";311
11648;RS;Cachoeirinha;"Laboratório Santa Helena";LABORATORIO_ANALISES;"";https://www.labsantahelena.com.br/;serper;"";"";"";"instagram.com/labsantahelena";"facebook.com/labsantahelena";"";311
11649;RS;Cachoeirinha;"Clínica Cardioclin - Cachoeirinha/RS";OUTROS;"";https://clinicacardioclin.com.br/;serper;"55519990557";"";"api.whatsapp.com/send?phone=5551999055771";"instagram.com/cardioclinoficial";"facebook.com/clinicacardioclin";"";311
11650;RS;Cachoeirinha;"Citoclin - Citopatologia | Colposcopia | Anatomia Patológica ...";OUTROS;"";https://www.citoclin.com.br/;serper;"5132259995,5134287075,5134841533";"";"api.whatsapp.com/send?phone=5551984006175";"instagram.com/laboratorio.citoclin";"facebook.com/olaboratoriocitoclin";"";311
11651;RS;Cachoeirinha;"Unidade Cachoeirinha › Laboratórios | Fleury Medicina e ...";OUTROS;"";https://www.weinmann.com.br/unidades/weinmann-cachoeirinha;serper;"1441969335,55514004308";"";"api.whatsapp.com/send?phone=555140043080";"instagram.com/laboratorioweinmann";"facebook.com/LaboratorioWeinmann";"";311
11653;RS;Cachoeirinha;"Simbios Biotecnologia";OUTROS;"";https://www.simbios.com.br/;serper;"55513074740,555130747400,555130747401";"simbios@simbios.com.br,simbios@simbios.com.brSuporte";"";"instagram.com/simbiosbiotech";"facebook.com/simbiosbiotech";"linkedin.com/company/simbiosbiotech";311
11654;RS;Cachoeirinha;"Analises Clinicas Exames Laboratoriais em Cachoeirinha";LABORATORIO_ANALISES;"";https://www.valesaude.com.br/rede/exames/analises-clinicas-exames-laboratoriais/cachoeirinha/rs/;serper;"55113003025";"";"wa.me/551130030256";"instagram.com/valesaudeoficial";"facebook.com/valesaudeoficial";"linkedin.com/company/valesaude";311
11655;RS;Cachoeirinha;"Bioma Genetics - Medicina de Precisão e Genômica";OUTROS;"";https://www.biomagenetics.com.br/;serper;"11912953005,55119129530";"";"wa.me/5511912953005";"instagram.com/biomagenetics";"";"linkedin.com/company/bioma-genetics";311
11656;RS;Cachoeirinha;"Serviços Públicos";LABORATORIO_GENETICA;"";https://www.sbgm.org.br/clinicas.aspx?tipo=2;serper;"";"";"";"instagram.com/sbgm_genetica";"facebook.com/sociedadebrasileirageneticamedica";"linkedin.com/company/sociedade-brasileira-de-gen";311
11660;RS;Cachoeirinha;"Precisão e Segurança na Determinação de Vínculo Genético";OUTROS;"";https://www.weinmann.com.br/noticias/teste-de-paternidade-weinmann;serper;"1441969335,55514004308";"";"api.whatsapp.com/send?phone=555140043080";"instagram.com/laboratorioweinmann";"facebook.com/LaboratorioWeinmann,facebook.com/sharer";"";311
11661;RS;Cachoeirinha;"Contato Simbios Biotecnologia";OUTROS;"";https://www.simbios.com.br/contato;serper;"55513074740,555130747400,555130747401";"simbios@simbios.com.br,simbios@simbios.com.brSuporte";"";"instagram.com/simbiosbiotech";"facebook.com/simbiosbiotech";"linkedin.com/company/simbiosbiotech";311
11662;RS;Cachoeirinha;"Fontana Laboratório Clínico -";OUTROS;"";https://www.fontanalaboratorioclinico.com.br/;serper;"";"ouvidoria@laboratoriofontana.com.br";"";"instagram.com/fontana.laboratorios";"facebook.com/fontanalaboratorioclinico";"";311
11665;RS;Cachoeirinha;"Diagnóstico Molecular Simbios Biotecnologia";LABORATORIO_GENETICA;"";https://www.simbios.com.br/diagnostico-molecular;serper;"55513074740,555130747400,555130747401";"simbios@simbios.com.br,simbios@simbios.com.brSuporte";"";"instagram.com/simbiosbiotech";"facebook.com/simbiosbiotech";"linkedin.com/company/simbiosbiotech";311
11666;RS;Cachoeirinha;"Institucional Simbios Biotecnologia";LABORATORIO_GENETICA;"";https://www.simbios.com.br/institucional;serper;"55513074740,555130747400,555130747401";"simbios@simbios.com.br,simbios@simbios.com.brSuporte";"";"instagram.com/simbiosbiotech";"facebook.com/simbiosbiotech";"linkedin.com/company/simbiosbiotech";311
